,SongID,Title,Duration,ArtistID,KeySignature,Tempo,TimeSignature,Loudness,Mode,Artist_Familiarity,Artist_Terms,Danceability,Song_Hotness,Artist_Hotness,Track_ID,Year,clean_term,ArtistLatitude,ArtistLongitude
656,SOFVXXK12A8C135404,Everything I Do,230.71302,ARVVLMQ11F4C8456E4,2,150.08,4,-6.467,1,0.5891907252881577,45.0,0.0,,0.4394389955271936,TRALAHF128F4248198,1985,rock,34.0536909,-118.242766
657,SOFVXXK12A8C135404,Everything I Do,230.71302,ARVVLMQ11F4C8456E4,2,150.08,4,-6.467,1,0.5891907252881577,45.0,0.0,,0.4394389955271936,TRALAHF128F4248198,1955,rock,34.0536909,-118.242766
658,SOWYALW12A8C136BE6,A World Of My Own,255.21587,ARVVLMQ11F4C8456E4,9,138.378,4,-6.778,1,0.5891907252881577,45.0,0.0,0.2623089972119452,0.4394389955271936,TRAFONO128F4248100,1985,rock,34.0536909,-118.242766
659,SOWYALW12A8C136BE6,A World Of My Own,255.21587,ARVVLMQ11F4C8456E4,9,138.378,4,-6.778,1,0.5891907252881577,45.0,0.0,0.2623089972119452,0.4394389955271936,TRAFONO128F4248100,1955,rock,34.0536909,-118.242766
660,SOXQXTB12AB018ADB0,Creep Live Version,330.63138,ARS0W831187B9AF0B7,7,70.784,1,-13.527,1,0.6211210512857237,50.0,0.0,0.39169489044934197,0.4356840702087019,TRBGRAN128F9339A1B,1974,electro,48.6767637,10.152923
661,SOFWWIA12AB01884A1,Sleepy Lad,174.23628,ARS0W831187B9AF0B7,7,77.006,4,-14.689,1,0.6211210512857237,50.0,0.0,0.2998774882739778,0.4356840702087019,TRBBBEA128F93391BA,1974,electro,48.6767637,10.152923
662,SOPVVJD12A58A7CA8D,Let Me Out,295.60118,ARS0W831187B9AF0B7,2,65.941,4,-12.397,1,0.6211210512857237,50.0,0.0,0.46736563132813813,0.4356840702087019,TRBDUSM128F9339A13,1974,electro,48.6767637,10.152923
663,SOZANDJ12A8C138EAD,Polyester,228.80608,ARS0W831187B9AF0B7,5,146.184,4,-10.688,0,0.6211210512857237,50.0,0.0,,0.4356840702087019,TRBAHXJ128F9339A02,1974,electro,48.6767637,10.152923
664,SOGINAY12A8C138666,Full Of Voices,205.7922,ARS0W831187B9AF0B7,8,129.488,5,-8.059,1,0.6211210512857237,50.0,0.0,,0.4356840702087019,TRACYPF128F9338DE0,1974,electro,48.6767637,10.152923
665,SOCIFIF12A8C1378E5,Birch,370.02404,ARS0W831187B9AF0B7,5,243.981,4,-13.538,0,0.6211210512857237,50.0,0.0,,0.4356840702087019,TRARFWJ128F9339D70,1974,electro,48.6767637,10.152923
666,SORCBTO12A8C13F22B,Stop!,356.04853,ARSHZBZ1187B98A445,4,85.401,3,-9.159,0,0.6759195565215971,14.0,0.0,0.2707759989463275,0.5110543538982074,TRBGRVF12903C9F806,1969,rock,43.1009031,-75.2326641
667,SOACMGG12AB0189F0D,I Know A Place,258.7424,ARSHZBZ1187B98A445,7,75.064,3,-7.355,1,0.6759195565215971,14.0,0.0,0.8063998668501149,0.5110543538982074,TRBIAVP12903CEDA19,1969,instrumental,43.1009031,-75.2326641
668,SOWPPAT12AB017F666,So Many Roads,372.76689,ARSHZBZ1187B98A445,5,66.366,3,-8.265,0,0.6759195565215971,14.0,0.0,,0.5110543538982074,TRBEOUP12903CF652E,1969,rock,43.1009031,-75.2326641
669,SOGDSYD12AF72A0F02,Jam Intro,201.06404,ARSHZBZ1187B98A445,11,143.317,5,-9.518,0,0.6759195565215971,14.0,0.0,,0.5110543538982074,TRAVKUT128F93462CE,1969,rock,43.1009031,-75.2326641
670,SOOPLJP12AB017EC77,When She Dances,293.69424,ARSHZBZ1187B98A445,0,69.457,1,-11.494,1,0.6759195565215971,14.0,0.0,0.6851208430452371,0.5110543538982074,TRAYEGN128F9361233,1969,rock,43.1009031,-75.2326641
671,SOVHFHO12AC3DF6DC4,"Baby's Got A Habit""""",239.35955,ARS6HDE1187B99CA29,7,122.414,4,-6.545,1,0.6200416947183899,34.0,0.0,0.0,0.3649755953962232,TRBGRNH12903CF9685,1981,metal,40.8871438,-74.0410865
672,SOVHFHO12AC3DF6DC4,"Baby's Got A Habit""""",239.35955,ARS6HDE1187B99CA29,7,122.414,4,-6.545,1,0.6200416947183899,34.0,0.0,0.0,0.3649755953962232,TRBGRNH12903CF9685,1978,metal,40.8871438,-74.0410865
673,SOVHFHO12AC3DF6DC4,"Baby's Got A Habit""""",239.35955,ARS6HDE1187B99CA29,7,122.414,4,-6.545,1,0.6200416947183899,34.0,0.0,0.0,0.3649755953962232,TRBGRNH12903CF9685,1974,metal,40.8871438,-74.0410865
674,SODMQQB12AC3DF6CF0,Two Lights [Bonus Track],304.66567,ARS6HDE1187B99CA29,3,111.942,4,-6.821,0,0.6200416947183899,34.0,0.0,0.3347065490692206,0.3649755953962232,TRBHCVQ12903CF8E90,1981,metal,40.8871438,-74.0410865
675,SODMQQB12AC3DF6CF0,Two Lights [Bonus Track],304.66567,ARS6HDE1187B99CA29,3,111.942,4,-6.821,0,0.6200416947183899,34.0,0.0,0.3347065490692206,0.3649755953962232,TRBHCVQ12903CF8E90,1978,metal,40.8871438,-74.0410865
676,SODMQQB12AC3DF6CF0,Two Lights [Bonus Track],304.66567,ARS6HDE1187B99CA29,3,111.942,4,-6.821,0,0.6200416947183899,34.0,0.0,0.3347065490692206,0.3649755953962232,TRBHCVQ12903CF8E90,1974,metal,40.8871438,-74.0410865
677,SOHWDHV12A8C134426,Soul Searcher,247.7971,ARS6HDE1187B99CA29,5,86.665,4,-12.649,1,0.6200416947183899,34.0,0.0,0.42744657148843085,0.3649755953962232,TRABYND128F42765BB,1981,metal,40.8871438,-74.0410865
678,SOHWDHV12A8C134426,Soul Searcher,247.7971,ARS6HDE1187B99CA29,5,86.665,4,-12.649,1,0.6200416947183899,34.0,0.0,0.42744657148843085,0.3649755953962232,TRABYND128F42765BB,1978,metal,40.8871438,-74.0410865
679,SOHWDHV12A8C134426,Soul Searcher,247.7971,ARS6HDE1187B99CA29,5,86.665,4,-12.649,1,0.6200416947183899,34.0,0.0,0.42744657148843085,0.3649755953962232,TRABYND128F42765BB,1974,metal,40.8871438,-74.0410865
680,SONCMDH12A58A7C500,Knock Knock,231.1571,ARS6HDE1187B99CA29,7,161.063,4,-6.604,1,0.6200416947183899,34.0,0.0,0.0,0.3649755953962232,TRAULZV12903CF968F,1981,metal,40.8871438,-74.0410865
681,SONCMDH12A58A7C500,Knock Knock,231.1571,ARS6HDE1187B99CA29,7,161.063,4,-6.604,1,0.6200416947183899,34.0,0.0,0.0,0.3649755953962232,TRAULZV12903CF968F,1978,metal,40.8871438,-74.0410865
682,SONCMDH12A58A7C500,Knock Knock,231.1571,ARS6HDE1187B99CA29,7,161.063,4,-6.604,1,0.6200416947183899,34.0,0.0,0.0,0.3649755953962232,TRAULZV12903CF968F,1974,metal,40.8871438,-74.0410865
683,SOBBDPK12AC3DF6CB3,Second Hand Life,274.12853,ARS6HDE1187B99CA29,3,106.896,4,-5.912,0,0.6200416947183899,34.0,0.0,0.5033812362063191,0.3649755953962232,TRAEGFX12903CF8E7B,1981,metal,40.8871438,-74.0410865
684,SOBBDPK12AC3DF6CB3,Second Hand Life,274.12853,ARS6HDE1187B99CA29,3,106.896,4,-5.912,0,0.6200416947183899,34.0,0.0,0.5033812362063191,0.3649755953962232,TRAEGFX12903CF8E7B,1978,metal,40.8871438,-74.0410865
685,SOBBDPK12AC3DF6CB3,Second Hand Life,274.12853,ARS6HDE1187B99CA29,3,106.896,4,-5.912,0,0.6200416947183899,34.0,0.0,0.5033812362063191,0.3649755953962232,TRAEGFX12903CF8E7B,1974,metal,40.8871438,-74.0410865
686,SOYHNSI12A8C1346E2,"Tre sonetti di Petrarca: III. I' vidi in terra angelici costumi - sonnet 156""""",377.75628,AROKPWU11F50C48F1B,8,66.807,3,-27.905,1,0.27277404427670526,8.0,0.0,,0.0,TRBGRIM128F424E1D3,1989,classic,51.7150475,-4.0403783
687,SOLUHDN12A8C13714D,Oh! quand je dors,384.62649,AROKPWU11F50C48F1B,4,80.77,1,-25.056,1,0.27277404427670526,8.0,0.0,0.0,0.0,TRAZCZL128F424E1DD,1989,classic,51.7150475,-4.0403783
688,SOFBOOL12AB0183E42,Dio Nisia,247.66649,ARYXBCS1250940B844,2,116.024,4,-9.305,1,0.25558529206134484,1.0,0.0,,0.23598960029372928,TRBGMKO128F933A55B,1974,Greece,29.9759983,-90.0782127
689,SOYSVSH12A8C143429,Toda Mi Vida,201.32526,ARQHLIO1187B98AA6A,7,201.21,4,-6.645,1,0.5501038502561703,33.0,0.0,0.0,0.38623768283972165,TRBGMJB128F92E5936,1985,vocal,-34.9206797,-57.9537638
690,SOYSVSH12A8C143429,Toda Mi Vida,201.32526,ARQHLIO1187B98AA6A,7,201.21,4,-6.645,1,0.5501038502561703,33.0,0.0,0.0,0.38623768283972165,TRBGMJB128F92E5936,1987,vocal,-34.9206797,-57.9537638
691,SOYSVSH12A8C143429,Toda Mi Vida,201.32526,ARQHLIO1187B98AA6A,7,201.21,4,-6.645,1,0.5501038502561703,33.0,0.0,0.0,0.38623768283972165,TRBGMJB128F92E5936,1960,vocal,-34.9206797,-57.9537638
692,SOCSIII12AB0183D7F,Mi Lindo Amor,181.62893,ARQHLIO1187B98AA6A,9,102.155,4,-7.163,1,0.5501038502561703,33.0,0.0,0.0,0.38623768283972165,TRBHHFG128F93353FE,1985,vocal,-34.9206797,-57.9537638
693,SOCSIII12AB0183D7F,Mi Lindo Amor,181.62893,ARQHLIO1187B98AA6A,9,102.155,4,-7.163,1,0.5501038502561703,33.0,0.0,0.0,0.38623768283972165,TRBHHFG128F93353FE,1987,vocal,-34.9206797,-57.9537638
694,SOCSIII12AB0183D7F,Mi Lindo Amor,181.62893,ARQHLIO1187B98AA6A,9,102.155,4,-7.163,1,0.5501038502561703,33.0,0.0,0.0,0.38623768283972165,TRBHHFG128F93353FE,1960,vocal,-34.9206797,-57.9537638
695,SOLFNXJ12A58A79CD9,Si Tu Regresas,196.12689,ARQHLIO1187B98AA6A,5,94.815,4,-12.209,1,0.5501038502561703,33.0,0.0,0.0,0.38623768283972165,TRAPQLQ128F92DA284,1985,vocal,-34.9206797,-57.9537638
696,SOLFNXJ12A58A79CD9,Si Tu Regresas,196.12689,ARQHLIO1187B98AA6A,5,94.815,4,-12.209,1,0.5501038502561703,33.0,0.0,0.0,0.38623768283972165,TRAPQLQ128F92DA284,1987,vocal,-34.9206797,-57.9537638
697,SOLFNXJ12A58A79CD9,Si Tu Regresas,196.12689,ARQHLIO1187B98AA6A,5,94.815,4,-12.209,1,0.5501038502561703,33.0,0.0,0.0,0.38623768283972165,TRAPQLQ128F92DA284,1960,vocal,-34.9206797,-57.9537638
698,SOVSJKJ12AB0183DB7,Ya Basta,193.802,ARQHLIO1187B98AA6A,0,104.387,4,-6.01,1,0.5501038502561703,33.0,0.0,0.0,0.38623768283972165,TRAUKJZ128F9335412,1985,vocal,-34.9206797,-57.9537638
699,SOVSJKJ12AB0183DB7,Ya Basta,193.802,ARQHLIO1187B98AA6A,0,104.387,4,-6.01,1,0.5501038502561703,33.0,0.0,0.0,0.38623768283972165,TRAUKJZ128F9335412,1987,vocal,-34.9206797,-57.9537638
700,SOVSJKJ12AB0183DB7,Ya Basta,193.802,ARQHLIO1187B98AA6A,0,104.387,4,-6.01,1,0.5501038502561703,33.0,0.0,0.0,0.38623768283972165,TRAUKJZ128F9335412,1960,vocal,-34.9206797,-57.9537638
701,SOSPPHQ12A58A7C079,Voy A Olvidarme,223.65995,ARQHLIO1187B98AA6A,7,101.901,4,-4.779,1,0.5501038502561703,33.0,0.0,0.0,0.38623768283972165,TRAWOTT128F9335403,1985,vocal,-34.9206797,-57.9537638
702,SOSPPHQ12A58A7C079,Voy A Olvidarme,223.65995,ARQHLIO1187B98AA6A,7,101.901,4,-4.779,1,0.5501038502561703,33.0,0.0,0.0,0.38623768283972165,TRAWOTT128F9335403,1987,vocal,-34.9206797,-57.9537638
703,SOSPPHQ12A58A7C079,Voy A Olvidarme,223.65995,ARQHLIO1187B98AA6A,7,101.901,4,-4.779,1,0.5501038502561703,33.0,0.0,0.0,0.38623768283972165,TRAWOTT128F9335403,1960,vocal,-34.9206797,-57.9537638
704,SOIAGWA12A8C142CE0,Ojitos Dormilones,204.66893,ARQHLIO1187B98AA6A,8,189.758,4,-7.787,1,0.5501038502561703,33.0,0.0,,0.38623768283972165,TRAEHTU128F93353E5,1985,vocal,-34.9206797,-57.9537638
705,SOIAGWA12A8C142CE0,Ojitos Dormilones,204.66893,ARQHLIO1187B98AA6A,8,189.758,4,-7.787,1,0.5501038502561703,33.0,0.0,,0.38623768283972165,TRAEHTU128F93353E5,1987,vocal,-34.9206797,-57.9537638
706,SOIAGWA12A8C142CE0,Ojitos Dormilones,204.66893,ARQHLIO1187B98AA6A,8,189.758,4,-7.787,1,0.5501038502561703,33.0,0.0,,0.38623768283972165,TRAEHTU128F93353E5,1960,vocal,-34.9206797,-57.9537638
707,SOJLKSL12AB0183D93,America the Beautiful,156.47302,ARQHLIO1187B98AA6A,5,119.949,7,-9.059,1,0.5501038502561703,33.0,0.0,,0.38623768283972165,TRASRJQ128F9335405,1985,vocal,-34.9206797,-57.9537638
708,SOJLKSL12AB0183D93,America the Beautiful,156.47302,ARQHLIO1187B98AA6A,5,119.949,7,-9.059,1,0.5501038502561703,33.0,0.0,,0.38623768283972165,TRASRJQ128F9335405,1987,vocal,-34.9206797,-57.9537638
709,SOJLKSL12AB0183D93,America the Beautiful,156.47302,ARQHLIO1187B98AA6A,5,119.949,7,-9.059,1,0.5501038502561703,33.0,0.0,,0.38623768283972165,TRASRJQ128F9335405,1960,vocal,-34.9206797,-57.9537638
710,SOBLJWG12A8C135FC8,The Way Of Love (West Coast Diaries Vol. 1 Album Version),227.60444,ARUUXNF1187B98FB36,11,114.216,4,-10.459,0,0.48118021177808756,23.0,0.0,0.0,0.37949565056873846,TRBGMZJ128F4264AA6,1996,rock,42.5357428,-113.792794
711,SOBLJWG12A8C135FC8,The Way Of Love (West Coast Diaries Vol. 1 Album Version),227.60444,ARUUXNF1187B98FB36,11,114.216,4,-10.459,0,0.48118021177808756,23.0,0.0,0.0,0.37949565056873846,TRBGMZJ128F4264AA6,1993,rock,42.5357428,-113.792794
712,SOYJKEB12A8C138723,"Night Won't Last Forever_ The (Kingdom Come Album Version)""""",355.34322,ARUUXNF1187B98FB36,0,153.968,4,-9.64,0,0.48118021177808756,23.0,0.0,,0.37949565056873846,TRAJATA128F4266FC5,1996,rock,42.5357428,-113.792794
713,SOYJKEB12A8C138723,"Night Won't Last Forever_ The (Kingdom Come Album Version)""""",355.34322,ARUUXNF1187B98FB36,0,153.968,4,-9.64,0,0.48118021177808756,23.0,0.0,,0.37949565056873846,TRAJATA128F4266FC5,1993,rock,42.5357428,-113.792794
714,SORLCKK12A58A7BAB4,After Lovin You (Love Life Album Version),291.21261,ARUUXNF1187B98FB36,1,100.862,4,-8.158,1,0.48118021177808756,23.0,0.0,0.0,0.37949565056873846,TRAPXNL128F4258C60,1996,rock,42.5357428,-113.792794
715,SORLCKK12A58A7BAB4,After Lovin You (Love Life Album Version),291.21261,ARUUXNF1187B98FB36,1,100.862,4,-8.158,1,0.48118021177808756,23.0,0.0,0.0,0.37949565056873846,TRAPXNL128F4258C60,1993,rock,42.5357428,-113.792794
716,SOZLEZA12A58A7EE61,Tears Falling Down,180.13995,ARUUXNF1187B98FB36,0,130.441,4,-12.094,1,0.48118021177808756,23.0,0.0,0.0,0.37949565056873846,TRATHTT128F4264AA4,1996,metal,42.5357428,-113.792794
717,SOZLEZA12A58A7EE61,Tears Falling Down,180.13995,ARUUXNF1187B98FB36,0,130.441,4,-12.094,1,0.48118021177808756,23.0,0.0,0.0,0.37949565056873846,TRATHTT128F4264AA4,1993,metal,42.5357428,-113.792794
718,SONDARV12AB017C7CD,Down in the Lowlands,298.70975,ARUUXNF1187B98FB36,9,194.659,4,-8.872,0,0.48118021177808756,23.0,0.0,,0.37949565056873846,TRANSGS128F9303A11,1996,rock,42.5357428,-113.792794
719,SONDARV12AB017C7CD,Down in the Lowlands,298.70975,ARUUXNF1187B98FB36,9,194.659,4,-8.872,0,0.48118021177808756,23.0,0.0,,0.37949565056873846,TRANSGS128F9303A11,1993,rock,42.5357428,-113.792794
720,SOKRLXS12AB0183E51,The Quality of Life,133.3024,ARUUXNF1187B98FB36,1,137.158,4,-6.02,0,0.48118021177808756,23.0,0.0,0.0,0.37949565056873846,TRAHGAF128F930468E,1996,metal,42.5357428,-113.792794
721,SOKRLXS12AB0183E51,The Quality of Life,133.3024,ARUUXNF1187B98FB36,1,137.158,4,-6.02,0,0.48118021177808756,23.0,0.0,0.0,0.37949565056873846,TRAHGAF128F930468E,1993,metal,42.5357428,-113.792794
722,SOHSILH12A58A7CA6B,Hot Night Downtown,202.34404,ARUUXNF1187B98FB36,4,118.155,4,-9.535,1,0.48118021177808756,23.0,0.0,0.2884816426560289,0.37949565056873846,TRAHDXD128F4264AA2,1996,metal,42.5357428,-113.792794
723,SOHSILH12A58A7CA6B,Hot Night Downtown,202.34404,ARUUXNF1187B98FB36,4,118.155,4,-9.535,1,0.48118021177808756,23.0,0.0,0.2884816426560289,0.37949565056873846,TRAHDXD128F4264AA2,1993,metal,42.5357428,-113.792794
724,SOXHJJT12A8C13477E,Forgiveness (Love Life Album Version),295.20934,ARUUXNF1187B98FB36,10,132.758,5,-10.813,1,0.48118021177808756,23.0,0.0,,0.37949565056873846,TRASPVN128F4258C62,1996,rock,42.5357428,-113.792794
725,SOXHJJT12A8C13477E,Forgiveness (Love Life Album Version),295.20934,ARUUXNF1187B98FB36,10,132.758,5,-10.813,1,0.48118021177808756,23.0,0.0,,0.37949565056873846,TRASPVN128F4258C62,1993,rock,42.5357428,-113.792794
726,SOEDFCY12A58A7AAE2,La Valse De La Cour (BOF Mayerling),183.92771,AR25WM21187FB461B3,7,63.991,4,-10.976,1,0.5527198181144033,30.0,0.0,0.0,0.3717110940407555,TRBGFNK128F1495B8B,1972,classic,43.7009358,7.2683912
727,SOBLOGP12A8C13F779,Concerto No.3 In D: Allegro,155.16689,AR25WM21187FB461B3,2,96.474,1,-13.921,1,0.5527198181144033,30.0,0.0,,0.3717110940407555,TRBDYIF128F4294F19,1972,classic,43.7009358,7.2683912
728,SOTSDZS12A6D4F65D9,Search For Jenny,184.45016,AR25WM21187FB461B3,9,85.131,4,-16.45,0,0.5527198181144033,30.0,0.0,0.5317220984213001,0.3717110940407555,TRAGKVI128F1459B5E,1972,pop,43.7009358,7.2683912
729,SOQVJZI12AB018520D,La valse du mariage,123.24526,AR25WM21187FB461B3,7,88.967,3,-9.853,0,0.5527198181144033,30.0,0.0,0.0,0.3717110940407555,TRAEBQO128F933C48A,1972,classic,43.7009358,7.2683912
730,SOVQKHW12AB01804CD,13 jours en France,243.43465,AR25WM21187FB461B3,7,97.849,3,-14.942,0,0.5527198181144033,30.0,0.0,,0.3717110940407555,TRASFJS128F92FFC18,1972,classic,43.7009358,7.2683912
733,SODRGUS12A8C13312C,Best In LA,81.18812,AR8IEZO1187B99055E,5,69.919,3,-25.359,0,0.5100108708258073,34.0,0.0,,0.37844273654461713,TRBGFOD128F423F43E,1989,metal,40.735657,-74.1723667
734,SOIVRUS12A8C133164,Blame Canada ( From: South Park ),106.81424,AR8IEZO1187B99055E,0,136.975,4,-16.079,1,0.5100108708258073,34.0,0.0,,0.37844273654461713,TRAJZJQ128F423F44F,1989,metal,40.735657,-74.1723667
735,SOUTLPX12A8C133854,Fruits & Nuts,165.72036,AR8IEZO1187B99055E,5,129.655,4,-16.031,1,0.5100108708258073,34.0,0.0,,0.37844273654461713,TRAPVPS128F423CD26,1989,metal,40.735657,-74.1723667
736,SOIUEQG12A8C134F30,"We're New Yorkers Now!""""",154.122,AR8IEZO1187B99055E,2,131.615,4,-17.548,1,0.5100108708258073,34.0,0.0,,0.37844273654461713,TRALNPA128F423CD2D,1989,metal,40.735657,-74.1723667
737,SOINLJW12A8C13314C,City Slickers,149.86404,AR8IEZO1187B99055E,4,134.566,4,-18.341,1,0.5100108708258073,34.0,0.0,,0.37844273654461713,TRABCRU128F423F449,1989,metal,40.735657,-74.1723667
738,SORFIFZ12AB0189866,Min Xechnas (Forse),186.87955,ARBKMHZ11F4C843491,4,137.289,1,-10.836,1,0.33697042752391904,1.0,0.0,,0.0,TRBGFXJ12903CAC91E,1965,Greece,31.199004,29.894378
739,SORFIFZ12AB0189866,Min Xechnas (Forse),186.87955,ARBKMHZ11F4C843491,4,137.289,1,-10.836,1,0.33697042752391904,1.0,0.0,,0.0,TRBGFXJ12903CAC91E,1985,Greece,31.199004,29.894378
740,SORFIFZ12AB0189866,Min Xechnas (Forse),186.87955,ARBKMHZ11F4C843491,4,137.289,1,-10.836,1,0.33697042752391904,1.0,0.0,,0.0,TRBGFXJ12903CAC91E,1974,Greece,31.199004,29.894378
741,SOVBBUZ12A8C137B2D,Tsai Me Lemoni (2005 Digital Remaster),224.07791,ARBKMHZ11F4C843491,0,109.08,4,-5.554,0,0.33697042752391904,1.0,0.0,,0.0,TRBBSSU128F4265E16,1965,Greece,31.199004,29.894378
742,SOVBBUZ12A8C137B2D,Tsai Me Lemoni (2005 Digital Remaster),224.07791,ARBKMHZ11F4C843491,0,109.08,4,-5.554,0,0.33697042752391904,1.0,0.0,,0.0,TRBBSSU128F4265E16,1985,Greece,31.199004,29.894378
743,SOVBBUZ12A8C137B2D,Tsai Me Lemoni (2005 Digital Remaster),224.07791,ARBKMHZ11F4C843491,0,109.08,4,-5.554,0,0.33697042752391904,1.0,0.0,,0.0,TRBBSSU128F4265E16,1974,Greece,31.199004,29.894378
744,SOZGSEZ12A8C137C40,Kathe Mera Kathe Nihta (2005 Digital Remaster),215.7971,ARBKMHZ11F4C843491,5,93.017,4,-10.308,1,0.33697042752391904,1.0,0.0,,0.0,TRBHTOO128F4265DFC,1965,Greece,31.199004,29.894378
745,SOZGSEZ12A8C137C40,Kathe Mera Kathe Nihta (2005 Digital Remaster),215.7971,ARBKMHZ11F4C843491,5,93.017,4,-10.308,1,0.33697042752391904,1.0,0.0,,0.0,TRBHTOO128F4265DFC,1985,Greece,31.199004,29.894378
746,SOZGSEZ12A8C137C40,Kathe Mera Kathe Nihta (2005 Digital Remaster),215.7971,ARBKMHZ11F4C843491,5,93.017,4,-10.308,1,0.33697042752391904,1.0,0.0,,0.0,TRBHTOO128F4265DFC,1974,Greece,31.199004,29.894378
747,SONUULR12A8C137C3E,Tha Mino Pia Sto Parelthon (2005 Digital Remaster),134.39955,ARBKMHZ11F4C843491,7,164.947,4,-9.878,1,0.33697042752391904,1.0,0.0,,0.0,TRALZZV128F4265DFB,1965,Greece,31.199004,29.894378
748,SONUULR12A8C137C3E,Tha Mino Pia Sto Parelthon (2005 Digital Remaster),134.39955,ARBKMHZ11F4C843491,7,164.947,4,-9.878,1,0.33697042752391904,1.0,0.0,,0.0,TRALZZV128F4265DFB,1985,Greece,31.199004,29.894378
749,SONUULR12A8C137C3E,Tha Mino Pia Sto Parelthon (2005 Digital Remaster),134.39955,ARBKMHZ11F4C843491,7,164.947,4,-9.878,1,0.33697042752391904,1.0,0.0,,0.0,TRALZZV128F4265DFB,1974,Greece,31.199004,29.894378
750,SONTBYD12A58A77A29,Perasmena Mesanihta,172.25098,ARBKMHZ11F4C843491,2,66.765,1,-8.46,0,0.33697042752391904,1.0,0.0,,0.0,TRAAPQQ128F427C750,1965,Greece,31.199004,29.894378
751,SONTBYD12A58A77A29,Perasmena Mesanihta,172.25098,ARBKMHZ11F4C843491,2,66.765,1,-8.46,0,0.33697042752391904,1.0,0.0,,0.0,TRAAPQQ128F427C750,1985,Greece,31.199004,29.894378
752,SONTBYD12A58A77A29,Perasmena Mesanihta,172.25098,ARBKMHZ11F4C843491,2,66.765,1,-8.46,0,0.33697042752391904,1.0,0.0,,0.0,TRAAPQQ128F427C750,1974,Greece,31.199004,29.894378
753,SOYJTYX12A8C13C5A2,Sentimento (Asteri_ Asteraki),210.52036,ARBKMHZ11F4C843491,1,111.946,5,-8.918,1,0.33697042752391904,1.0,0.0,,0.0,TRAIZHM128F427C74D,1965,Greece,31.199004,29.894378
754,SOYJTYX12A8C13C5A2,Sentimento (Asteri_ Asteraki),210.52036,ARBKMHZ11F4C843491,1,111.946,5,-8.918,1,0.33697042752391904,1.0,0.0,,0.0,TRAIZHM128F427C74D,1985,Greece,31.199004,29.894378
755,SOYJTYX12A8C13C5A2,Sentimento (Asteri_ Asteraki),210.52036,ARBKMHZ11F4C843491,1,111.946,5,-8.918,1,0.33697042752391904,1.0,0.0,,0.0,TRAIZHM128F427C74D,1974,Greece,31.199004,29.894378
756,SOGBYCG12A6D4F6EC3,Shout For Joy  (Celtic Psalms Album Version),170.73587,ARJWK3M1187B98D679,2,90.121,4,-13.316,1,0.46731892192565355,23.0,0.0,0.0,0.34668379451424397,TRBGFLG128F1465AFD,1974,metal,53.3497645,-6.2602732
759,SOLFWDJ12A6D4F9CEB,Just As I Am (Arr.)  (Different From Track One),163.7873,ARJWK3M1187B98D679,11,120.039,1,-20.32,0,0.46731892192565355,23.0,0.0,0.0,0.34668379451424397,TRBECUJ128F14B0BA7,1974,metal,53.3497645,-6.2602732
762,SOZIVOA12A6D4FA4BD,By My Spirit  (),337.13587,ARJWK3M1187B98D679,2,79.13,5,-16.311,1,0.46731892192565355,23.0,0.0,0.0,0.34668379451424397,TRALJPG128F14B0B34,1974,metal,53.3497645,-6.2602732
765,SOAXGPF12A8AE46554,La Maquina Del Sabor,264.61995,ARHEQ501187FB4F898,9,109.896,4,-5.0,1,0.5337244769394693,25.0,0.0,0.27461662675735854,0.3707476836905326,TRBGYTF128F422F519,1968,Latin,6.2443382,-75.573553
766,SOAXGPF12A8AE46554,La Maquina Del Sabor,264.61995,ARHEQ501187FB4F898,9,109.896,4,-5.0,1,0.5337244769394693,25.0,0.0,0.27461662675735854,0.3707476836905326,TRBGYTF128F422F519,1974,Latin,6.2443382,-75.573553
767,SOAXGPF12A8AE46554,La Maquina Del Sabor,264.61995,ARHEQ501187FB4F898,9,109.896,4,-5.0,1,0.5337244769394693,25.0,0.0,0.27461662675735854,0.3707476836905326,TRBGYTF128F422F519,1994,Latin,6.2443382,-75.573553
768,SOAXGPF12A8AE46554,La Maquina Del Sabor,264.61995,ARHEQ501187FB4F898,9,109.896,4,-5.0,1,0.5337244769394693,25.0,0.0,0.27461662675735854,0.3707476836905326,TRBGYTF128F422F519,1963,Latin,6.2443382,-75.573553
769,SOCPWZF12A8C1359F0,El Ausente/ El Preso/ El Caminante/ Tania,249.05098,ARHEQ501187FB4F898,0,140.462,4,-9.29,1,0.5337244769394693,25.0,0.0,0.25240605098322483,0.3707476836905326,TRAGBOA128F4232A6E,1968,Latin,6.2443382,-75.573553
770,SOCPWZF12A8C1359F0,El Ausente/ El Preso/ El Caminante/ Tania,249.05098,ARHEQ501187FB4F898,0,140.462,4,-9.29,1,0.5337244769394693,25.0,0.0,0.25240605098322483,0.3707476836905326,TRAGBOA128F4232A6E,1974,Latin,6.2443382,-75.573553
771,SOCPWZF12A8C1359F0,El Ausente/ El Preso/ El Caminante/ Tania,249.05098,ARHEQ501187FB4F898,0,140.462,4,-9.29,1,0.5337244769394693,25.0,0.0,0.25240605098322483,0.3707476836905326,TRAGBOA128F4232A6E,1994,Latin,6.2443382,-75.573553
